cost = 0.248598, w1 = 2.456570, w2 = -2.574548
cost = 0.248598, w1 = 2.456571, w2 = -2.574417
cost = 0.248597, w1 = 2.456572, w2 = -2.574287
cost = 0.248597, w1 = 2.456573, w2 = -2.574157
cost = 0.248597, w1 = 2.456574, w2 = -2.574027
cost = 0.248597, w1 = 2.456575, w2 = -2.573897
cost = 0.248597, w1 = 2.456576, w2 = -2.573766
cost = 0.248596, w1 = 2.456577, w2 = -2.573636
cost = 0.248596, w1 = 2.456578, w2 = -2.573506
cost = 0.248596, w1 = 2.456579, w2 = -2.573376
cost = 0.248596, w1 = 2.456580, w2 = -2.573246
cost = 0.248595, w1 = 2.456581, w2 = -2.573116
cost = 0.248595, w1 = 2.456582, w2 = -2.572985
cost = 0.248595, w1 = 2.456583, w2 = -2.572855
cost = 0.248595, w1 = 2.456585, w2 = -2.572725
cost = 0.248595, w1 = 2.456586, w2 = -2.572595
cost = 0.248594, w1 = 2.456587, w2 = -2.572465
cost = 0.248594, w1 = 2.456588, w2 = -2.572335
cost = 0.248594, w1 = 2.456589, w2 = -2.572204
cost = 0.248594, w1 = 2.456591, w2 = -2.572074
cost = 0.248593, w1 = 2.456592, w2 = -2.571944
cost = 0.248593, w1 = 2.456593, w2 = -2.571814
cost = 0.248593, w1 = 2.456594, w2 = -2.571684
cost = 0.248593, w1 = 2.456594, w2 = -2.571554
cost = 0.248592, w1 = 2.456595, w2 = -2.571424
cost = 0.248592, w1 = 2.456596, w2 = -2.571295
cost = 0.248592, w1 = 2.456597, w2 = -2.571165
cost = 0.248592, w1 = 2.456598, w2 = -2.571035
cost = 0.248592, w1 = 2.456599, w2 = -2.570905
cost = 0.248591, w1 = 2.456600, w2 = -2.570776
cost = 0.248591, w1 = 2.456601, w2 = -2.570646
cost = 0.248591, w1 = 2.456602, w2 = -2.570516
cost = 0.248591, w1 = 2.456603, w2 = -2.570386
cost = 0.248590, w1 = 2.456604, w2 = -2.570257
cost = 0.248590, w1 = 2.456605, w2 = -2.570127
cost = 0.248590, w1 = 2.456606, w2 = -2.569997
cost = 0.248590, w1 = 2.456607, w2 = -2.569868
cost = 0.248589, w1 = 2.456608, w2 = -2.569738
cost = 0.248589, w1 = 2.456609, w2 = -2.569608
cost = 0.248589, w1 = 2.456611, w2 = -2.569478
cost = 0.248589, w1 = 2.456612, w2 = -2.569348
cost = 0.248589, w1 = 2.456613, w2 = -2.569218
cost = 0.248588, w1 = 2.456614, w2 = -2.569089
cost = 0.248588, w1 = 2.456615, w2 = -2.568959
cost = 0.248588, w1 = 2.456617, w2 = -2.568829
cost = 0.248588, w1 = 2.456618, w2 = -2.568699
cost = 0.248587, w1 = 2.456619, w2 = -2.568569
cost = 0.248587, w1 = 2.456620, w2 = -2.568440
cost = 0.248587, w1 = 2.456621, w2 = -2.568310
cost = 0.248587, w1 = 2.456622, w2 = -2.568181
cost = 0.248586, w1 = 2.456623, w2 = -2.568051
cost = 0.248586, w1 = 2.456624, w2 = -2.567921
cost = 0.248586, w1 = 2.456625, w2 = -2.567792
cost = 0.248586, w1 = 2.456625, w2 = -2.567662
cost = 0.248586, w1 = 2.456626, w2 = -2.567533
cost = 0.248585, w1 = 2.456627, w2 = -2.567403
cost = 0.248585, w1 = 2.456628, w2 = -2.567274
cost = 0.248585, w1 = 2.456629, w2 = -2.567144
cost = 0.248585, w1 = 2.456630, w2 = -2.567015
cost = 0.248584, w1 = 2.456631, w2 = -2.566885
cost = 0.248584, w1 = 2.456632, w2 = -2.566756
cost = 0.248584, w1 = 2.456633, w2 = -2.566627
cost = 0.248584, w1 = 2.456634, w2 = -2.566497
cost = 0.248583, w1 = 2.456635, w2 = -2.566368
cost = 0.248583, w1 = 2.456636, w2 = -2.566238
cost = 0.248583, w1 = 2.456638, w2 = -2.566108
cost = 0.248583, w1 = 2.456639, w2 = -2.565979
cost = 0.248583, w1 = 2.456640, w2 = -2.565850
cost = 0.248582, w1 = 2.456641, w2 = -2.565720
cost = 0.248582, w1 = 2.456642, w2 = -2.565591
cost = 0.248582, w1 = 2.456644, w2 = -2.565461
cost = 0.248582, w1 = 2.456645, w2 = -2.565331
cost = 0.248581, w1 = 2.456645, w2 = -2.565202
cost = 0.248581, w1 = 2.456646, w2 = -2.565073
cost = 0.248581, w1 = 2.456647, w2 = -2.564944
cost = 0.248581, w1 = 2.456648, w2 = -2.564815
cost = 0.248580, w1 = 2.456649, w2 = -2.564685
cost = 0.248580, w1 = 2.456650, w2 = -2.564556
cost = 0.248580, w1 = 2.456651, w2 = -2.564427
cost = 0.248580, w1 = 2.456652, w2 = -2.564298
cost = 0.248580, w1 = 2.456653, w2 = -2.564168
cost = 0.248579, w1 = 2.456654, w2 = -2.564039
cost = 0.248579, w1 = 2.456655, w2 = -2.563910
cost = 0.248579, w1 = 2.456656, w2 = -2.563781
cost = 0.248579, w1 = 2.456657, w2 = -2.563652
cost = 0.248578, w1 = 2.456658, w2 = -2.563523
cost = 0.248578, w1 = 2.456659, w2 = -2.563393
cost = 0.248578, w1 = 2.456660, w2 = -2.563264
cost = 0.248578, w1 = 2.456661, w2 = -2.563135
cost = 0.248577, w1 = 2.456662, w2 = -2.563006
cost = 0.248577, w1 = 2.456663, w2 = -2.562877
cost = 0.248577, w1 = 2.456664, w2 = -2.562747
cost = 0.248577, w1 = 2.456666, w2 = -2.562618
cost = 0.248576, w1 = 2.456667, w2 = -2.562489
cost = 0.248576, w1 = 2.456668, w2 = -2.562360
cost = 0.248576, w1 = 2.456669, w2 = -2.562231
cost = 0.248576, w1 = 2.456670, w2 = -2.562101
cost = 0.248576, w1 = 2.456671, w2 = -2.561972
cost = 0.248575, w1 = 2.456672, w2 = -2.561843
cost = 0.248575, w1 = 2.456673, w2 = -2.561714
cost = 0.248575, w1 = 2.456674, w2 = -2.561585
cost = 0.248575, w1 = 2.456675, w2 = -2.561456
cost = 0.248574, w1 = 2.456676, w2 = -2.561327
cost = 0.248574, w1 = 2.456677, w2 = -2.561198
cost = 0.248574, w1 = 2.456678, w2 = -2.561069
cost = 0.248574, w1 = 2.456679, w2 = -2.560940
cost = 0.248573, w1 = 2.456680, w2 = -2.560811
cost = 0.248573, w1 = 2.456681, w2 = -2.560682
cost = 0.248573, w1 = 2.456682, w2 = -2.560553
cost = 0.248573, w1 = 2.456683, w2 = -2.560425
cost = 0.248573, w1 = 2.456684, w2 = -2.560296
cost = 0.248572, w1 = 2.456685, w2 = -2.560167
cost = 0.248572, w1 = 2.456686, w2 = -2.560038
cost = 0.248572, w1 = 2.456687, w2 = -2.559909
cost = 0.248572, w1 = 2.456688, w2 = -2.559780
cost = 0.248571, w1 = 2.456689, w2 = -2.559651
cost = 0.248571, w1 = 2.456690, w2 = -2.559522
cost = 0.248571, w1 = 2.456691, w2 = -2.559393
cost = 0.248571, w1 = 2.456692, w2 = -2.559264
cost = 0.248570, w1 = 2.456693, w2 = -2.559135
cost = 0.248570, w1 = 2.456694, w2 = -2.559006
cost = 0.248570, w1 = 2.456696, w2 = -2.558877
cost = 0.248570, w1 = 2.456697, w2 = -2.558748
cost = 0.248570, w1 = 2.456698, w2 = -2.558620
cost = 0.248569, w1 = 2.456699, w2 = -2.558491
cost = 0.248569, w1 = 2.456700, w2 = -2.558362
cost = 0.248569, w1 = 2.456701, w2 = -2.558233
cost = 0.248569, w1 = 2.456702, w2 = -2.558105
cost = 0.248568, w1 = 2.456703, w2 = -2.557976
cost = 0.248568, w1 = 2.456704, w2 = -2.557847
cost = 0.248568, w1 = 2.456705, w2 = -2.557719
cost = 0.248568, w1 = 2.456706, w2 = -2.557590
cost = 0.248567, w1 = 2.456707, w2 = -2.557462
cost = 0.248567, w1 = 2.456708, w2 = -2.557333
cost = 0.248567, w1 = 2.456709, w2 = -2.557205
cost = 0.248567, w1 = 2.456710, w2 = -2.557076
cost = 0.248567, w1 = 2.456711, w2 = -2.556948
cost = 0.248566, w1 = 2.456712, w2 = -2.556819
cost = 0.248566, w1 = 2.456712, w2 = -2.556691
cost = 0.248566, w1 = 2.456713, w2 = -2.556562
cost = 0.248566, w1 = 2.456714, w2 = -2.556434
cost = 0.248565, w1 = 2.456715, w2 = -2.556305
cost = 0.248565, w1 = 2.456716, w2 = -2.556177
cost = 0.248565, w1 = 2.456717, w2 = -2.556048
cost = 0.248565, w1 = 2.456718, w2 = -2.555920
cost = 0.248564, w1 = 2.456719, w2 = -2.555791
cost = 0.248564, w1 = 2.456721, w2 = -2.555663
cost = 0.248564, w1 = 2.456722, w2 = -2.555534
cost = 0.248564, w1 = 2.456723, w2 = -2.555406
cost = 0.248564, w1 = 2.456724, w2 = -2.555277
cost = 0.248563, w1 = 2.456725, w2 = -2.555149
cost = 0.248563, w1 = 2.456727, w2 = -2.555020
cost = 0.248563, w1 = 2.456728, w2 = -2.554892
cost = 0.248563, w1 = 2.456729, w2 = -2.554763
cost = 0.248562, w1 = 2.456730, w2 = -2.554635
cost = 0.248562, w1 = 2.456731, w2 = -2.554506
cost = 0.248562, w1 = 2.456732, w2 = -2.554378
cost = 0.248562, w1 = 2.456733, w2 = -2.554250
cost = 0.248561, w1 = 2.456733, w2 = -2.554121
cost = 0.248561, w1 = 2.456734, w2 = -2.553993
cost = 0.248561, w1 = 2.456735, w2 = -2.553865
cost = 0.248561, w1 = 2.456736, w2 = -2.553737
cost = 0.248561, w1 = 2.456737, w2 = -2.553608
cost = 0.248560, w1 = 2.456738, w2 = -2.553480
cost = 0.248560, w1 = 2.456739, w2 = -2.553352
cost = 0.248560, w1 = 2.456740, w2 = -2.553224
cost = 0.248560, w1 = 2.456741, w2 = -2.553095
cost = 0.248559, w1 = 2.456742, w2 = -2.552967
cost = 0.248559, w1 = 2.456743, w2 = -2.552839
cost = 0.248559, w1 = 2.456744, w2 = -2.552711
cost = 0.248559, w1 = 2.456745, w2 = -2.552582
cost = 0.248558, w1 = 2.456746, w2 = -2.552454
cost = 0.248558, w1 = 2.456747, w2 = -2.552326
cost = 0.248558, w1 = 2.456748, w2 = -2.552197
cost = 0.248558, w1 = 2.456749, w2 = -2.552069
cost = 0.248557, w1 = 2.456750, w2 = -2.551941
cost = 0.248557, w1 = 2.456751, w2 = -2.551813
cost = 0.248557, w1 = 2.456753, w2 = -2.551684
cost = 0.248557, w1 = 2.456754, w2 = -2.551556
cost = 0.248557, w1 = 2.456755, w2 = -2.551428
cost = 0.248556, w1 = 2.456756, w2 = -2.551300
cost = 0.248556, w1 = 2.456757, w2 = -2.551171
cost = 0.248556, w1 = 2.456758, w2 = -2.551043
cost = 0.248556, w1 = 2.456759, w2 = -2.550915
cost = 0.248555, w1 = 2.456760, w2 = -2.550786
cost = 0.248555, w1 = 2.456761, w2 = -2.550658
cost = 0.248555, w1 = 2.456762, w2 = -2.550530
cost = 0.248555, w1 = 2.456763, w2 = -2.550402
cost = 0.248554, w1 = 2.456764, w2 = -2.550274
cost = 0.248554, w1 = 2.456765, w2 = -2.550146
cost = 0.248554, w1 = 2.456766, w2 = -2.550018
cost = 0.248554, w1 = 2.456767, w2 = -2.549890
cost = 0.248553, w1 = 2.456768, w2 = -2.549762
cost = 0.248553, w1 = 2.456769, w2 = -2.549634
cost = 0.248553, w1 = 2.456770, w2 = -2.549506
cost = 0.248553, w1 = 2.456771, w2 = -2.549379
cost = 0.248553, w1 = 2.456772, w2 = -2.549251
cost = 0.248552, w1 = 2.456773, w2 = -2.549123
cost = 0.248552, w1 = 2.456774, w2 = -2.548995
cost = 0.248552, w1 = 2.456774, w2 = -2.548867
cost = 0.248552, w1 = 2.456775, w2 = -2.548739
cost = 0.248551, w1 = 2.456776, w2 = -2.548611
cost = 0.248551, w1 = 2.456777, w2 = -2.548483
cost = 0.248551, w1 = 2.456778, w2 = -2.548356
cost = 0.248551, w1 = 2.456779, w2 = -2.548228
cost = 0.248551, w1 = 2.456781, w2 = -2.548100
cost = 0.248550, w1 = 2.456782, w2 = -2.547972
cost = 0.248550, w1 = 2.456783, w2 = -2.547844
cost = 0.248550, w1 = 2.456784, w2 = -2.547716
cost = 0.248550, w1 = 2.456785, w2 = -2.547588
cost = 0.248549, w1 = 2.456787, w2 = -2.547460
cost = 0.248549, w1 = 2.456788, w2 = -2.547332
cost = 0.248549, w1 = 2.456789, w2 = -2.547204
cost = 0.248549, w1 = 2.456789, w2 = -2.547076
cost = 0.248548, w1 = 2.456790, w2 = -2.546949
cost = 0.248548, w1 = 2.456791, w2 = -2.546821
cost = 0.248548, w1 = 2.456792, w2 = -2.546693
cost = 0.248548, w1 = 2.456793, w2 = -2.546565
cost = 0.248547, w1 = 2.456794, w2 = -2.546438
cost = 0.248547, w1 = 2.456795, w2 = -2.546310
cost = 0.248547, w1 = 2.456796, w2 = -2.546182
cost = 0.248547, w1 = 2.456797, w2 = -2.546054
cost = 0.248547, w1 = 2.456798, w2 = -2.545927
cost = 0.248546, w1 = 2.456799, w2 = -2.545799
cost = 0.248546, w1 = 2.456800, w2 = -2.545671
cost = 0.248546, w1 = 2.456801, w2 = -2.545544
cost = 0.248546, w1 = 2.456802, w2 = -2.545416
cost = 0.248545, w1 = 2.456803, w2 = -2.545288
cost = 0.248545, w1 = 2.456804, w2 = -2.545161
cost = 0.248545, w1 = 2.456805, w2 = -2.545033
cost = 0.248545, w1 = 2.456806, w2 = -2.544905
cost = 0.248544, w1 = 2.456807, w2 = -2.544778
cost = 0.248544, w1 = 2.456808, w2 = -2.544650
cost = 0.248544, w1 = 2.456809, w2 = -2.544523
cost = 0.248544, w1 = 2.456810, w2 = -2.544395
cost = 0.248544, w1 = 2.456811, w2 = -2.544268
cost = 0.248543, w1 = 2.456812, w2 = -2.544140
cost = 0.248543, w1 = 2.456813, w2 = -2.544012
cost = 0.248543, w1 = 2.456814, w2 = -2.543885
cost = 0.248543, w1 = 2.456815, w2 = -2.543757
cost = 0.248542, w1 = 2.456817, w2 = -2.543629
cost = 0.248542, w1 = 2.456818, w2 = -2.543502
cost = 0.248542, w1 = 2.456819, w2 = -2.543375
cost = 0.248542, w1 = 2.456820, w2 = -2.543247
cost = 0.248541, w1 = 2.456820, w2 = -2.543120
cost = 0.248541, w1 = 2.456821, w2 = -2.542993
cost = 0.248541, w1 = 2.456822, w2 = -2.542865
cost = 0.248541, w1 = 2.456823, w2 = -2.542738
cost = 0.248540, w1 = 2.456824, w2 = -2.542611
cost = 0.248540, w1 = 2.456825, w2 = -2.542483
cost = 0.248540, w1 = 2.456826, w2 = -2.542356
cost = 0.248540, w1 = 2.456827, w2 = -2.542229
cost = 0.248540, w1 = 2.456828, w2 = -2.542101
cost = 0.248539, w1 = 2.456829, w2 = -2.541974
cost = 0.248539, w1 = 2.456830, w2 = -2.541847
cost = 0.248539, w1 = 2.456831, w2 = -2.541719
cost = 0.248539, w1 = 2.456832, w2 = -2.541592
cost = 0.248538, w1 = 2.456833, w2 = -2.541465
cost = 0.248538, w1 = 2.456834, w2 = -2.541337
cost = 0.248538, w1 = 2.456835, w2 = -2.541210
cost = 0.248538, w1 = 2.456836, w2 = -2.541083
cost = 0.248537, w1 = 2.456837, w2 = -2.540956
cost = 0.248537, w1 = 2.456838, w2 = -2.540828
cost = 0.248537, w1 = 2.456839, w2 = -2.540701
cost = 0.248537, w1 = 2.456840, w2 = -2.540574
cost = 0.248536, w1 = 2.456841, w2 = -2.540446
cost = 0.248536, w1 = 2.456841, w2 = -2.540319
cost = 0.248536, w1 = 2.456843, w2 = -2.540192
cost = 0.248536, w1 = 2.456844, w2 = -2.540064
cost = 0.248536, w1 = 2.456845, w2 = -2.539937
cost = 0.248535, w1 = 2.456846, w2 = -2.539810
cost = 0.248535, w1 = 2.456847, w2 = -2.539682
cost = 0.248535, w1 = 2.456848, w2 = -2.539555
cost = 0.248535, w1 = 2.456849, w2 = -2.539428
cost = 0.248534, w1 = 2.456850, w2 = -2.539301
cost = 0.248534, w1 = 2.456851, w2 = -2.539174
cost = 0.248534, w1 = 2.456852, w2 = -2.539047
cost = 0.248534, w1 = 2.456853, w2 = -2.538920
cost = 0.248533, w1 = 2.456854, w2 = -2.538793
cost = 0.248533, w1 = 2.456855, w2 = -2.538666
cost = 0.248533, w1 = 2.456856, w2 = -2.538538
cost = 0.248533, w1 = 2.456857, w2 = -2.538411
cost = 0.248532, w1 = 2.456858, w2 = -2.538284
cost = 0.248532, w1 = 2.456859, w2 = -2.538157
cost = 0.248532, w1 = 2.456860, w2 = -2.538030
cost = 0.248532, w1 = 2.456861, w2 = -2.537903
cost = 0.248532, w1 = 2.456862, w2 = -2.537776
cost = 0.248531, w1 = 2.456863, w2 = -2.537650
cost = 0.248531, w1 = 2.456864, w2 = -2.537523
cost = 0.248531, w1 = 2.456865, w2 = -2.537396
cost = 0.248531, w1 = 2.456866, w2 = -2.537269
cost = 0.248530, w1 = 2.456867, w2 = -2.537142
cost = 0.248530, w1 = 2.456867, w2 = -2.537015
cost = 0.248530, w1 = 2.456868, w2 = -2.536889
cost = 0.248530, w1 = 2.456869, w2 = -2.536762
cost = 0.248529, w1 = 2.456870, w2 = -2.536635
cost = 0.248529, w1 = 2.456871, w2 = -2.536508
cost = 0.248529, w1 = 2.456872, w2 = -2.536381
cost = 0.248529, w1 = 2.456873, w2 = -2.536254
cost = 0.248529, w1 = 2.456874, w2 = -2.536127
cost = 0.248528, w1 = 2.456876, w2 = -2.536000
cost = 0.248528, w1 = 2.456877, w2 = -2.535873
cost = 0.248528, w1 = 2.456878, w2 = -2.535747
cost = 0.248528, w1 = 2.456879, w2 = -2.535620
cost = 0.248527, w1 = 2.456880, w2 = -2.535493
cost = 0.248527, w1 = 2.456881, w2 = -2.535366
cost = 0.248527, w1 = 2.456882, w2 = -2.535239
cost = 0.248527, w1 = 2.456883, w2 = -2.535112
cost = 0.248526, w1 = 2.456884, w2 = -2.534986
cost = 0.248526, w1 = 2.456885, w2 = -2.534859
cost = 0.248526, w1 = 2.456886, w2 = -2.534732
cost = 0.248526, w1 = 2.456887, w2 = -2.534605
cost = 0.248525, w1 = 2.456888, w2 = -2.534478
cost = 0.248525, w1 = 2.456889, w2 = -2.534352
cost = 0.248525, w1 = 2.456890, w2 = -2.534225
cost = 0.248525, w1 = 2.456891, w2 = -2.534098
cost = 0.248524, w1 = 2.456892, w2 = -2.533972
cost = 0.248524, w1 = 2.456892, w2 = -2.533845
cost = 0.248524, w1 = 2.456893, w2 = -2.533718
cost = 0.248524, w1 = 2.456894, w2 = -2.533592
cost = 0.248524, w1 = 2.456895, w2 = -2.533465
cost = 0.248523, w1 = 2.456896, w2 = -2.533339
cost = 0.248523, w1 = 2.456897, w2 = -2.533212
cost = 0.248523, w1 = 2.456898, w2 = -2.533085
cost = 0.248523, w1 = 2.456899, w2 = -2.532959
cost = 0.248522, w1 = 2.456900, w2 = -2.532832
cost = 0.248522, w1 = 2.456901, w2 = -2.532706
cost = 0.248522, w1 = 2.456902, w2 = -2.532579
cost = 0.248522, w1 = 2.456903, w2 = -2.532452
cost = 0.248521, w1 = 2.456904, w2 = -2.532326
cost = 0.248521, w1 = 2.456905, w2 = -2.532199
cost = 0.248521, w1 = 2.456906, w2 = -2.532073
cost = 0.248521, w1 = 2.456907, w2 = -2.531946
cost = 0.248520, w1 = 2.456908, w2 = -2.531819
cost = 0.248520, w1 = 2.456909, w2 = -2.531693
cost = 0.248520, w1 = 2.456910, w2 = -2.531566
cost = 0.248520, w1 = 2.456912, w2 = -2.531440
cost = 0.248520, w1 = 2.456913, w2 = -2.531313
cost = 0.248519, w1 = 2.456914, w2 = -2.531186
cost = 0.248519, w1 = 2.456915, w2 = -2.531060
cost = 0.248519, w1 = 2.456916, w2 = -2.530933
cost = 0.248519, w1 = 2.456917, w2 = -2.530807
cost = 0.248518, w1 = 2.456918, w2 = -2.530680
cost = 0.248518, w1 = 2.456918, w2 = -2.530554
cost = 0.248518, w1 = 2.456919, w2 = -2.530427
cost = 0.248518, w1 = 2.456920, w2 = -2.530301
cost = 0.248517, w1 = 2.456921, w2 = -2.530174
cost = 0.248517, w1 = 2.456922, w2 = -2.530047
cost = 0.248517, w1 = 2.456923, w2 = -2.529921
cost = 0.248517, w1 = 2.456924, w2 = -2.529794
cost = 0.248516, w1 = 2.456925, w2 = -2.529668
cost = 0.248516, w1 = 2.456926, w2 = -2.529542
cost = 0.248516, w1 = 2.456927, w2 = -2.529415
cost = 0.248516, w1 = 2.456928, w2 = -2.529289
cost = 0.248516, w1 = 2.456929, w2 = -2.529163
cost = 0.248515, w1 = 2.456930, w2 = -2.529037
cost = 0.248515, w1 = 2.456931, w2 = -2.528910
cost = 0.248515, w1 = 2.456932, w2 = -2.528784
cost = 0.248515, w1 = 2.456933, w2 = -2.528657
cost = 0.248514, w1 = 2.456934, w2 = -2.528531
cost = 0.248514, w1 = 2.456935, w2 = -2.528405
cost = 0.248514, w1 = 2.456936, w2 = -2.528279
cost = 0.248514, w1 = 2.456937, w2 = -2.528152
cost = 0.248513, w1 = 2.456938, w2 = -2.528026
cost = 0.248513, w1 = 2.456939, w2 = -2.527900
cost = 0.248513, w1 = 2.456939, w2 = -2.527774
cost = 0.248513, w1 = 2.456940, w2 = -2.527647
cost = 0.248512, w1 = 2.456942, w2 = -2.527521
cost = 0.248512, w1 = 2.456943, w2 = -2.527395
cost = 0.248512, w1 = 2.456944, w2 = -2.527268
cost = 0.248512, w1 = 2.456945, w2 = -2.527142
cost = 0.248511, w1 = 2.456946, w2 = -2.527016
cost = 0.248511, w1 = 2.456947, w2 = -2.526890
cost = 0.248511, w1 = 2.456948, w2 = -2.526764
cost = 0.248511, w1 = 2.456949, w2 = -2.526638
cost = 0.248511, w1 = 2.456950, w2 = -2.526511
cost = 0.248510, w1 = 2.456951, w2 = -2.526385
cost = 0.248510, w1 = 2.456952, w2 = -2.526259
cost = 0.248510, w1 = 2.456953, w2 = -2.526133
cost = 0.248510, w1 = 2.456954, w2 = -2.526007
cost = 0.248509, w1 = 2.456955, w2 = -2.525881
cost = 0.248509, w1 = 2.456956, w2 = -2.525755
cost = 0.248509, w1 = 2.456957, w2 = -2.525629
cost = 0.248509, w1 = 2.456958, w2 = -2.525502
cost = 0.248508, w1 = 2.456959, w2 = -2.525376
cost = 0.248508, w1 = 2.456960, w2 = -2.525250
cost = 0.248508, w1 = 2.456961, w2 = -2.525124
cost = 0.248508, w1 = 2.456962, w2 = -2.524998
cost = 0.248507, w1 = 2.456963, w2 = -2.524872
cost = 0.248507, w1 = 2.456964, w2 = -2.524746
cost = 0.248507, w1 = 2.456964, w2 = -2.524620
cost = 0.248507, w1 = 2.456965, w2 = -2.524494
cost = 0.248507, w1 = 2.456966, w2 = -2.524368
cost = 0.248506, w1 = 2.456967, w2 = -2.524242
cost = 0.248506, w1 = 2.456968, w2 = -2.524116
cost = 0.248506, w1 = 2.456969, w2 = -2.523990
cost = 0.248506, w1 = 2.456970, w2 = -2.523864
cost = 0.248505, w1 = 2.456971, w2 = -2.523738
cost = 0.248505, w1 = 2.456972, w2 = -2.523612
cost = 0.248505, w1 = 2.456973, w2 = -2.523486
cost = 0.248505, w1 = 2.456974, w2 = -2.523360
cost = 0.248504, w1 = 2.456975, w2 = -2.523234
cost = 0.248504, w1 = 2.456976, w2 = -2.523108
cost = 0.248504, w1 = 2.456977, w2 = -2.522982
cost = 0.248504, w1 = 2.456978, w2 = -2.522856
cost = 0.248503, w1 = 2.456980, w2 = -2.522730
cost = 0.248503, w1 = 2.456981, w2 = -2.522604
cost = 0.248503, w1 = 2.456982, w2 = -2.522478
cost = 0.248503, w1 = 2.456983, w2 = -2.522352
cost = 0.248502, w1 = 2.456984, w2 = -2.522226
cost = 0.248502, w1 = 2.456985, w2 = -2.522100
cost = 0.248502, w1 = 2.456985, w2 = -2.521974
cost = 0.248502, w1 = 2.456986, w2 = -2.521848
cost = 0.248502, w1 = 2.456987, w2 = -2.521722
cost = 0.248501, w1 = 2.456988, w2 = -2.521596
cost = 0.248501, w1 = 2.456989, w2 = -2.521471
cost = 0.248501, w1 = 2.456990, w2 = -2.521345
cost = 0.248501, w1 = 2.456991, w2 = -2.521219
cost = 0.248500, w1 = 2.456992, w2 = -2.521093
cost = 0.248500, w1 = 2.456993, w2 = -2.520967
cost = 0.248500, w1 = 2.456994, w2 = -2.520841
cost = 0.248500, w1 = 2.456995, w2 = -2.520715
cost = 0.248499, w1 = 2.456996, w2 = -2.520589
cost = 0.248499, w1 = 2.456997, w2 = -2.520463
cost = 0.248499, w1 = 2.456998, w2 = -2.520338
cost = 0.248499, w1 = 2.456999, w2 = -2.520212
cost = 0.248498, w1 = 2.457000, w2 = -2.520086
cost = 0.248498, w1 = 2.457001, w2 = -2.519961
cost = 0.248498, w1 = 2.457002, w2 = -2.519835
cost = 0.248498, w1 = 2.457003, w2 = -2.519709
cost = 0.248497, w1 = 2.457004, w2 = -2.519584
cost = 0.248497, w1 = 2.457005, w2 = -2.519458
cost = 0.248497, w1 = 2.457006, w2 = -2.519332
cost = 0.248497, w1 = 2.457006, w2 = -2.519207
cost = 0.248497, w1 = 2.457007, w2 = -2.519081
cost = 0.248496, w1 = 2.457008, w2 = -2.518955
cost = 0.248496, w1 = 2.457009, w2 = -2.518829
cost = 0.248496, w1 = 2.457010, w2 = -2.518704
cost = 0.248496, w1 = 2.457011, w2 = -2.518578
cost = 0.248495, w1 = 2.457012, w2 = -2.518452
cost = 0.248495, w1 = 2.457013, w2 = -2.518327
cost = 0.248495, w1 = 2.457014, w2 = -2.518201
cost = 0.248495, w1 = 2.457016, w2 = -2.518075
cost = 0.248494, w1 = 2.457017, w2 = -2.517949
cost = 0.248494, w1 = 2.457018, w2 = -2.517823
cost = 0.248494, w1 = 2.457019, w2 = -2.517698
cost = 0.248494, w1 = 2.457020, w2 = -2.517572
cost = 0.248493, w1 = 2.457021, w2 = -2.517447
cost = 0.248493, w1 = 2.457021, w2 = -2.517321
cost = 0.248493, w1 = 2.457022, w2 = -2.517196
cost = 0.248493, w1 = 2.457023, w2 = -2.517070
cost = 0.248492, w1 = 2.457024, w2 = -2.516945
cost = 0.248492, w1 = 2.457025, w2 = -2.516819
cost = 0.248492, w1 = 2.457026, w2 = -2.516694
cost = 0.248492, w1 = 2.457027, w2 = -2.516569
cost = 0.248491, w1 = 2.457028, w2 = -2.516443
cost = 0.248491, w1 = 2.457029, w2 = -2.516318
cost = 0.248491, w1 = 2.457030, w2 = -2.516192
cost = 0.248491, w1 = 2.457031, w2 = -2.516067
cost = 0.248490, w1 = 2.457032, w2 = -2.515942
cost = 0.248490, w1 = 2.457033, w2 = -2.515816
cost = 0.248490, w1 = 2.457034, w2 = -2.515691
cost = 0.248490, w1 = 2.457035, w2 = -2.515565
cost = 0.248490, w1 = 2.457036, w2 = -2.515440
cost = 0.248489, w1 = 2.457037, w2 = -2.515315
cost = 0.248489, w1 = 2.457038, w2 = -2.515189
cost = 0.248489, w1 = 2.457039, w2 = -2.515064
cost = 0.248489, w1 = 2.457040, w2 = -2.514938
cost = 0.248488, w1 = 2.457041, w2 = -2.514813
cost = 0.248488, w1 = 2.457042, w2 = -2.514688
cost = 0.248488, w1 = 2.457042, w2 = -2.514562
cost = 0.248488, w1 = 2.457043, w2 = -2.514437
cost = 0.248487, w1 = 2.457044, w2 = -2.514311
cost = 0.248487, w1 = 2.457045, w2 = -2.514186
cost = 0.248487, w1 = 2.457046, w2 = -2.514060
cost = 0.248487, w1 = 2.457047, w2 = -2.513935
cost = 0.248486, w1 = 2.457048, w2 = -2.513810
cost = 0.248486, w1 = 2.457049, w2 = -2.513685
cost = 0.248486, w1 = 2.457050, w2 = -2.513559
cost = 0.248486, w1 = 2.457051, w2 = -2.513434
cost = 0.248486, w1 = 2.457052, w2 = -2.513309
cost = 0.248485, w1 = 2.457054, w2 = -2.513183
